['UV', 83, 'CV', 105, 'addr2line', 'pwd', 'V0', 'V3', 0.9964996718442354, 1.6623060703277588]
['UV', 77, 'CV', 169, 'ranlib', 'sort', 'V0', 'V3', 0.9900899247568361, 3.07230544090271]
['CV', 297, 'UV', 63, 'chroot', 'elfedit', 'V1', 'V1', 0.959079283887468, 0.04900646209716797]
['UV', 60, 'CV', 60, 'gprof', 'hostid', 'V1', 'V2', 0.9984338292873923, 0.7657322883605957]
['CV', 130, 'UV', 6, 'chmod', 'sdiff', 'V3', 'V2', 0.9334916864608076, 0.1567981243133545]
['CV', 297, 'BV', 63, 'chroot', 'ruby', 'V1', 'V0', 0.9938184627971456, 2.751365900039673]
['CV', 10, 'BV', 26, 'ptx', 'geany', 'V2', 'V2', 0.987187925058137, 16.442396640777588]
['BV', 35, 'CV', 112, 'libvlccore.so', 'expand', 'V2', 'V3', 0.9986259017519753, 2.093226194381714]
['BV', 38, 'CV', 49, 'ruby', 'tsort', 'V2', 'V2', 0.9917695473251029, 0.012416839599609375]
['CV', 132, 'BV', 69, 'cp', 'gvmap', 'V3', 'V0', 0.9513998943475964, 0.7803919315338135]
['CV', 338, 'UV', 10, 'nl', 'as', 'V1', 'V2', 0.9683978759228079, 2.7943172454833984]
['UV', 11, 'CV', 2, 'ranlib', 'unlink', 'V2', 'V2', 0.9975674032029191, 0.727410078048706]
['CV', 72, 'UV', 60, 'id', 'gprof', 'V2', 'V1', 0.9766854478336895, 1.015406608581543]
['BV', 1, 'CV', 108, 'libSDL2-2.0.so', 'chgrp', 'V3', 'V3', 0.9938576286059011, 3.2282912731170654]
['UV', 61, 'CV', 59, 'addr2line', 'head', 'V1', 'V2', 0.9966513185433236, 0.939568281173706]
['BV', 40, 'UV', 28, 'lua', 'strings', 'V2', 'V3', 0.968675038803443, 8.856510639190674]
['UV', 31, 'CV', 125, 'gprof', 'split', 'V3', 'V3', 0.9961597542242704, 1.701357126235962]
['CV', 68, 'BV', 53, 'cat', 'ssh', 'V2', 'V2', 0.9776091366744308, 3.5720012187957764]
['BV', 69, 'CV', 259, 'gvmap', 'mknod', 'V0', 'V0', 0.9867549668874173, 0.17177891731262207]
['BV', 11, 'CV', 16, 'bash', 'dd', 'V1', 'V2', 0.9959694526941026, 2.7084639072418213]
['CV', 88, 'UV', 13, 'stat', 'strings', 'V3', 'V2', 0.9652173913043478, 1.968416690826416]
['CV', 48, 'UV', 20, 'df', 'size', 'V2', 'V2', 0.9598865478119936, 1.7793841361999512]
['CV', 112, 'UV', 36, 'expand', 'objdump', 'V3', 'V3', 0.9840086732619596, 1.7517993450164795]
['BV', 82, 'UV', 5, 'gvmap', 'diff', 'V1', 'V2', 0.9649455234486025, 0.9430034160614014]
['CV', 230, 'UV', 60, 'yes', 'gprof', 'V0', 'V1', 0.9841646872525732, 0.6423778533935547]
['CV', 342, 'BV', 4, 'sleep', 'geany', 'V1', 'V3', 0.995665944324054, 4.619209289550781]
['BV', 72, 'CV', 137, 'perl', 'cksum', 'V1', 'V3', 0.9985346911861674, 2.438344717025757]
['UV', 38, 'BV', 58, 'xargs', 'ruby', 'V3', 'V3', 0.9732313575525813, 0.021683216094970703]
['BV', 67, 'CV', 329, 'cluster', 'cat', 'V0', 'V1', 0.9842657342657343, 0.16593694686889648]
['CV', 176, 'BV', 61, 'unlink', 'cmp', 'V0', 'V0', 0.9282868525896414, 0.019949674606323242]
['UV', 86, 'CV', 79, 'size', 'fold', 'V0', 'V2', 0.9962679604403807, 0.8374669551849365]
['CV', 251, 'UV', 31, 'nl', 'gprof', 'V0', 'V3', 0.958974358974359, 2.0171260833740234]
['BV', 8, 'CV', 143, 'cluster', 'yes', 'V2', 'V3', 0.9792438843587843, 0.24611425399780273]
['CV', 143, 'BV', 20, 'yes', 'sort', 'V3', 'V1', 0.8429003021148036, 0.09296178817749023]
['CV', 73, 'UV', 0, 'shred', 'locate', 'V2', 'V2', 0.9, 0.1624913215637207]
['CV', 338, 'UV', 77, 'nl', 'ranlib', 'V1', 'V0', 0.9633425305478912, 1.88265061378479]
['UV', 54, 'BV', 4, 'as', 'geany', 'V1', 'V3', 0.9783498179709398, 152.0660183429718]
['CV', 204, 'UV', 76, 'pinky', 'as', 'V0', 'V0', 0.981938761111895, 1.298480749130249]
['CV', 27, 'BV', 33, 'expr', 'openssl', 'V2', 'V0', 0.9814087998347449, 8.321195840835571]
['CV', 215, 'BV', 69, 'nice', 'gvmap', 'V0', 'V0', 0.9598997493734336, 0.16672563552856445]
['BV', 64, 'UV', 53, 'openssl', 'readelf', 'V2', 'V1', 0.9859353023909986, 6.663375616073608]
['UV', 50, 'CV', 208, 'find', 'echo', 'V1', 'V0', 0.994868505452213, 0.14727067947387695]
['BV', 49, 'CV', 167, 'make', 'uniq', 'V3', 'V3', 0.9839119390347163, 0.5987081527709961]
['CV', 245, 'BV', 55, '[', 'codeblocks', 'V0', 'V3', 0.9957600698341439, 3.3255088329315186]
['UV', 2, 'CV', 324, 'find', 'mv', 'V2', 'V1', 0.984399375975039, 0.5797486305236816]
['BV', 3, 'CV', 265, 'diff', 'basename', 'V1', 'V1', 0.9825897714907508, 0.0936274528503418]
['BV', 1, 'CV', 325, 'libSDL2-2.0.so', 'md5sum', 'V3', 'V1', 0.9965943920989897, 1.3413760662078857]
['UV', 5, 'CV', 262, 'diff', 'stat', 'V2', 'V1', 0.9872146118721461, 0.1439802646636963]
['CV', 230, 'UV', 57, 'yes', 'strings', 'V0', 'V1', 0.9835924006908463, 0.6079442501068115]
['CV', 78, 'UV', 53, 'rm', 'readelf', 'V2', 'V1', 0.9739952718676123, 0.4680490493774414]
['CV', 335, 'UV', 51, 'pathchk', 'nm', 'V1', 'V1', 0.9789251844046365, 0.6945300102233887]
['BV', 29, 'CV', 141, 'perl', 'false', 'V3', 'V3', 0.9984121943474119, 1.9896888732910156]
['CV', 115, 'UV', 41, 'chown', 'cmp', 'V3', 'V3', 0.9540816326530612, 0.12528061866760254]
['CV', 259, 'BV', 30, 'mknod', 'bash', 'V0', 'V0', 0.9847961299239807, 1.1581370830535889]
['BV', 76, 'UV', 63, 'diff', 'elfedit', 'V2', 'V1', 0.9914015477214101, 0.24360156059265137]
['CV', 26, 'BV', 44, 'date', 'make', 'V2', 'V0', 0.9598595082789764, 0.46776819229125977]
['UV', 16, 'CV', 64, 'gprof', 'md5sum', 'V2', 'V2', 0.9964532019704434, 0.9521303176879883]
['BV', 17, 'UV', 51, 'codeblocks', 'nm', 'V2', 'V1', 0.991182880919358, 57.977495193481445]
['CV', 11, 'UV', 33, 'printenv', 'ar', 'V2', 'V3', 0.9785345717234262, 0.7842922210693359]
['UV', 77, 'CV', 202, 'ranlib', 'chown', 'V0', 'V0', 0.9963122311001844, 1.1062262058258057]
['BV', 52, 'CV', 289, 'libSDL2-2.0.so', 'chown', 'V2', 'V1', 0.9959152412560633, 1.966097354888916]
['UV', 63, 'CV', 284, 'elfedit', 'wc', 'V1', 'V1', 0.963718820861678, 0.0701451301574707]
['UV', 83, 'CV', 74, 'addr2line', 'pathchk', 'V0', 'V2', 0.9964373190826097, 0.6877901554107666]
['BV', 30, 'CV', 147, 'bash', 'hostid', 'V0', 'V3', 0.9974860015998172, 1.5320544242858887]
['BV', 63, 'CV', 264, 'ruby', 'test', 'V0', 'V1', 0.9990924354494713, 3.072620391845703]
['UV', 24, 'CV', 38, 'readelf', 'split', 'V3', 'V2', 0.9923237962316818, 0.7674646377563477]
['UV', 73, 'CV', 60, 'nm', 'hostid', 'V0', 'V2', 0.9960500329163924, 0.6594476699829102]
['CV', 2, 'BV', 16, 'unlink', 'libvlc.so', 'V2', 'V3', 0.9853515625, 0.423555850982666]
['CV', 127, 'BV', 26, 'ls', 'geany', 'V3', 'V2', 0.9879738562091503, 21.587108612060547]
['BV', 40, 'CV', 19, 'lua', 'pr', 'V2', 'V2', 0.9934768427919113, 0.7864515781402588]
['BV', 26, 'CV', 9, 'geany', 'users', 'V2', 'V2', 0.9994619557907009, 4.06426215171814]
['CV', 40, 'BV', 13, 'ls', 'cp', 'V2', 'V2', 0.9154078549848943, 0.36515331268310547]
['BV', 38, 'CV', 74, 'ruby', 'pathchk', 'V2', 'V2', 0.9910313901345291, 0.011400938034057617]
['CV', 142, 'UV', 69, 'nohup', 'sdiff', 'V3', 'V0', 0.9069069069069069, 0.09534263610839844]
['BV', 52, 'CV', 288, 'libSDL2-2.0.so', 'expr', 'V2', 'V1', 0.9940276222471072, 2.9261603355407715]
['UV', 8, 'CV', 121, 'strip', 'echo', 'V2', 'V3', 0.9961484593837535, 0.9974651336669922]
['CV', 92, 'UV', 76, 'mkdir', 'as', 'V3', 'V0', 0.977319872770018, 2.0039749145507812]
['CV', 249, 'BV', 35, 'tr', 'libvlccore.so', 'V0', 'V2', 0.9914667896678967, 2.0457334518432617]
['UV', 82, 'CV', 183, 'gprof', 'users', 'V0', 'V0', 0.9979432332373509, 0.6470839977264404]
['UV', 74, 'CV', 76, 'strip', 'comm', 'V0', 'V2', 0.9966227625802094, 1.0531256198883057]
['CV', 288, 'UV', 80, 'expr', 'objcopy', 'V1', 'V0', 0.9652229914667525, 2.3391835689544678]
['CV', 6, 'BV', 77, 'fmt', 'perl', 'V2', 'V2', 0.9899742194213692, 2.4022319316864014]
['CV', 163, 'BV', 60, 'comm', 'codeblocks', 'V3', 'V1', 0.9922332569391393, 4.783780097961426]
['CV', 308, 'BV', 47, 'od', 'dot', 'V1', 'V3', 1.0, 0.03021073341369629]
['CV', 45, 'BV', 32, 'cp', 'perl', 'V2', 'V0', 0.9698474316150583, 5.2059643268585205]
['CV', 101, 'UV', 24, 'dirname', 'readelf', 'V3', 'V3', 0.9710575139146568, 0.4835677146911621]
['BV', 26, 'CV', 253, 'geany', 'fold', 'V2', 'V0', 0.9994604559147521, 3.062620162963867]
['CV', 258, 'BV', 19, 'rmdir', 'cp', 'V0', 'V3', 0.944041450777202, 0.10726213455200195]
['UV', 54, 'CV', 217, 'as', 'chmod', 'V1', 'V0', 0.9973179562826874, 1.5145182609558105]
['CV', 317, 'UV', 43, 'yes', 'sdiff', 'V1', 'V3', 0.8587786259541985, 0.05149126052856445]
['BV', 57, 'CV', 133, 'svn', 'cut', 'V2', 'V3', 0.9884393063583815, 0.6045167446136475]
['BV', 18, 'UV', 1, 'sort', 'xargs', 'V3', 'V2', 0.9563318777292577, 0.3441615104675293]
['UV', 63, 'CV', 128, 'elfedit', 'nice', 'V1', 'V3', 0.9589322381930185, 0.08484077453613281]
['UV', 55, 'BV', 76, 'ranlib', 'diff', 'V1', 'V2', 0.9873993699684984, 3.39323353767395]
['BV', 18, 'CV', 340, 'sort', 'fold', 'V3', 'V1', 0.9882468168462292, 0.1092841625213623]
['CV', 61, 'UV', 0, 'ginstall', 'locate', 'V2', 'V2', 0.9269328802039083, 0.2889671325683594]
['CV', 304, 'BV', 26, 'chmod', 'geany', 'V1', 'V2', 0.9915250457201481, 8.500009059906006]
['CV', 306, 'BV', 76, 'cp', 'diff', 'V1', 'V2', 0.9095626389918459, 0.32444143295288086]
['BV', 11, 'CV', 186, 'bash', 'stty', 'V1', 'V0', 0.9980544747081712, 1.5721979141235352]
['CV', 334, 'UV', 17, 'shred', 'addr2line', 'V1', 'V2', 0.9727691663175534, 1.281144618988037]
['CV', 33, 'BV', 16, 'sync', 'libvlc.so', 'V2', 'V3', 0.9882237487733072, 0.3797485828399658]
['BV', 7, 'CV', 232, 'libSDL2-2.0.so', 'readlink', 'V0', 'V0', 0.9960209802857659, 0.8283004760742188]
['CV', 81, 'UV', 16, 'sleep', 'gprof', 'V2', 'V2', 0.9770614989123987, 0.9061627388000488]
['UV', 45, 'CV', 91, 'cmp', 'basename', 'V1', 'V3', 0.9498069498069498, 0.0611724853515625]
['UV', 38, 'CV', 212, 'xargs', 'split', 'V3', 'V0', 0.9709302325581395, 0.10819554328918457]
['CV', 209, 'BV', 42, 'sum', 'libvlc.so', 'V0', 'V1', 0.985722130697419, 0.41074299812316895]
['CV', 337, 'BV', 46, 'comm', 'cluster', 'V1', 'V3', 0.949034749034749, 0.20266199111938477]
['UV', 26, 'CV', 106, 'ranlib', 'pr', 'V3', 'V3', 0.9937670432411375, 1.7039482593536377]
['UV', 37, 'CV', 204, 'locate', 'pinky', 'V3', 'V0', 0.9864209505334627, 0.18940329551696777]
['UV', 73, 'BV', 22, 'nm', 'cmp', 'V0', 'V3', 0.9969963527140099, 1.0284218788146973]
['CV', 165, 'BV', 25, 'rm', 'git', 'V3', 'V3', 0.9886099410278012, 11.991742134094238]
['CV', 101, 'BV', 4, 'dirname', 'geany', 'V3', 'V3', 0.9941812136325852, 6.022398948669434]
['BV', 50, 'CV', 116, 'sort', 'tail', 'V0', 'V3', 0.8983451536643026, 0.14554238319396973]
['BV', 5, 'UV', 5, 'libvlccore.so', 'diff', 'V0', 'V2', 0.9951603145795523, 5.300210475921631]
['CV', 339, 'BV', 56, 'rm', 'ssh', 'V1', 'V3', 0.9813253012048193, 1.7040379047393799]
['UV', 61, 'CV', 246, 'addr2line', 'id', 'V1', 'V0', 0.9970111016225448, 0.6822497844696045]
['UV', 45, 'CV', 314, 'cmp', 'tty', 'V1', 'V1', 0.9471153846153846, 0.03584861755371094]
['CV', 146, 'UV', 20, 'head', 'size', 'V3', 'V2', 0.9716784673052895, 1.2861340045928955]
['CV', 338, 'UV', 16, 'nl', 'gprof', 'V1', 'V2', 0.9633370744481855, 1.968217372894287]
['UV', 33, 'CV', 28, 'ar', 'chown', 'V3', 'V2', 0.9940991345397325, 1.5943710803985596]
['CV', 330, 'UV', 34, 'csplit', 'elfedit', 'V1', 'V3', 0.9884659746251442, 0.17135882377624512]
['CV', 285, 'UV', 72, 'factor', 'find', 'V1', 'V0', 0.9362745098039216, 0.16624879837036133]
['CV', 253, 'UV', 20, 'fold', 'size', 'V0', 'V2', 0.9809935205183585, 0.7334434986114502]
['UV', 44, 'CV', 286, 'diff3', 'expand', 'V1', 'V1', 0.9669117647058824, 0.054234981536865234]
['CV', 292, 'BV', 71, 'sha1sum', 'ruby', 'V1', 'V1', 1.0, 0.010454416275024414]
['CV', 325, 'BV', 65, 'md5sum', 'ssh', 'V1', 'V1', 0.9909944287567732, 1.9727754592895508]
['CV', 336, 'BV', 22, 'tr', 'cmp', 'V1', 'V3', 0.8924302788844621, 0.05879521369934082]
['CV', 149, 'UV', 44, 'unexpand', 'diff3', 'V3', 'V1', 0.9041916167664671, 0.09549665451049805]
['CV', 279, 'BV', 6, 'pwd', 'libvlc.so', 'V1', 'V0', 0.9812967581047382, 0.446307897567749]
['CV', 88, 'UV', 65, 'stat', 'objdump', 'V3', 'V1', 0.9701492537313433, 2.894256830215454]
['UV', 15, 'CV', 247, 'ld', 'shred', 'V2', 'V0', 0.9968798751950078, 1.555586576461792]
['BV', 82, 'CV', 284, 'gvmap', 'wc', 'V1', 'V1', 0.9812814974802015, 0.23737311363220215]
['CV', 62, 'BV', 6, 'unexpand', 'libvlc.so', 'V2', 'V0', 0.980428134556575, 0.35648441314697266]
['CV', 115, 'BV', 18, 'chown', 'sort', 'V3', 'V3', 0.9032967032967033, 0.3610851764678955]
['BV', 52, 'CV', 166, 'libSDL2-2.0.so', 'fold', 'V2', 'V3', 0.9961429673437902, 1.6171174049377441]
['CV', 345, 'UV', 83, 'rmdir', 'addr2line', 'V1', 'V0', 0.9833107803337844, 0.6131870746612549]
['CV', 85, 'UV', 85, 'mknod', 'elfedit', 'V2', 'V0', 0.9695652173913043, 0.0646829605102539]
['BV', 2, 'CV', 194, 'cmp', 'tee', 'V1', 'V0', 0.963718820861678, 0.04240703582763672]
['UV', 2, 'CV', 333, 'find', 'id', 'V2', 'V1', 0.9962121212121212, 0.20249629020690918]
['CV', 213, 'UV', 37, 'whoami', 'locate', 'V0', 'V3', 0.9728601252609603, 0.14433908462524414]
['UV', 8, 'CV', 116, 'strip', 'tail', 'V2', 'V3', 0.9939799331103679, 2.1132938861846924]
['BV', 5, 'CV', 346, 'libvlccore.so', 'mknod', 'V0', 'V1', 0.9992010652463382, 1.0673773288726807]
['CV', 133, 'BV', 64, 'cut', 'openssl', 'V3', 'V2', 0.9917996778444867, 2.3973517417907715]
['CV', 216, 'BV', 33, 'dircolors', 'openssl', 'V0', 'V0', 0.9910380093837313, 2.7390296459198]
['CV', 123, 'UV', 42, 'chroot', 'diff', 'V3', 'V3', 0.8709150326797386, 0.23163414001464844]
['BV', 66, 'CV', 52, 'lua', 'logname', 'V1', 'V2', 0.9926900584795322, 0.42383408546447754]
['UV', 16, 'BV', 55, 'gprof', 'codeblocks', 'V2', 'V3', 0.981651376146789, 69.12062644958496]
['BV', 5, 'CV', 157, 'libvlccore.so', 'vdir', 'V0', 'V3', 0.9968350578210591, 5.1899800300598145]
['BV', 7, 'UV', 50, 'libSDL2-2.0.so', 'find', 'V0', 'V1', 0.9756205022763988, 6.693145036697388]
['CV', 263, 'UV', 36, 'unlink', 'objdump', 'V1', 'V3', 0.9859057620561006, 0.9431509971618652]
['CV', 271, 'BV', 29, 'ptx', 'perl', 'V1', 'V3', 0.9795681448804272, 5.110462188720703]
['CV', 230, 'UV', 31, 'yes', 'gprof', 'V0', 'V3', 0.9828466408004901, 0.6435751914978027]
['BV', 2, 'UV', 24, 'cmp', 'readelf', 'V1', 'V3', 0.9775524981897176, 0.6287848949432373]
['CV', 214, 'BV', 20, 'ls', 'sort', 'V0', 'V1', 0.9298618490967057, 0.18760061264038086]
['CV', 188, 'BV', 83, 'dirname', 'git', 'V0', 'V2', 0.9951967163005982, 2.7590367794036865]
['CV', 266, 'UV', 30, 'mkdir', 'ld', 'V1', 'V3', 0.9812872129288347, 1.4377903938293457]
['UV', 85, 'CV', 203, 'elfedit', 'tail', 'V0', 'V0', 0.9814126394052045, 0.09067344665527344]
['UV', 28, 'CV', 92, 'strings', 'mkdir', 'V3', 'V3', 0.9953300785395882, 1.2718870639801025]
['BV', 34, 'CV', 189, 'svn', 'uptime', 'V0', 'V0', 0.9929964982491246, 0.3925600051879883]
['BV', 32, 'CV', 329, 'perl', 'cat', 'V0', 'V1', 0.9986714746631239, 1.2767951488494873]
['CV', 81, 'BV', 81, 'sleep', 'dot', 'V2', 'V1', 1.0, 0.02975606918334961]
['CV', 274, 'BV', 4, 'join', 'geany', 'V1', 'V3', 0.9933549298114461, 6.619534492492676]
['BV', 75, 'CV', 160, 'cmp', 'shred', 'V2', 'V3', 0.9084791386271871, 0.1171867847442627]
['BV', 49, 'CV', 313, 'make', 'logname', 'V3', 'V1', 0.9934548854604955, 0.257598876953125]
['UV', 65, 'CV', 212, 'objdump', 'split', 'V1', 'V0', 0.9981981981981982, 1.0644416809082031]
['UV', 74, 'CV', 195, 'strip', 'chgrp', 'V0', 'V0', 0.9963161419959813, 1.309659719467163]
['CV', 131, 'UV', 76, 'true', 'as', 'V3', 'V0', 0.983081911743973, 1.2368736267089844]
['BV', 29, 'CV', 138, 'perl', 'printf', 'V3', 'V3', 0.9971658006613132, 2.9015581607818604]
['CV', 177, 'BV', 18, 'test', 'sort', 'V0', 'V3', 0.9264990328820116, 0.1344451904296875]
['BV', 0, 'CV', 185, 'bash', 'printenv', 'V2', 'V0', 0.9993786246893124, 1.0123069286346436]
['BV', 81, 'CV', 50, 'dot', 'cksum', 'V1', 'V2', 0.9921568627450981, 0.023025035858154297]
['BV', 11, 'CV', 251, 'bash', 'nl', 'V1', 'V0', 0.9951776915819268, 3.256371021270752]
['CV', 226, 'BV', 25, 'logname', 'git', 'V0', 'V3', 0.9965171071501742, 3.295759916305542]
['UV', 7, 'CV', 276, 'nm', 'uptime', 'V2', 'V1', 0.9953439153439153, 0.7669060230255127]
['UV', 43, 'CV', 345, 'sdiff', 'rmdir', 'V3', 'V1', 0.943609022556391, 0.05139875411987305]
['CV', 129, 'UV', 64, 'dircolors', 'size', 'V3', 'V1', 0.9730290456431535, 1.205601453781128]
['CV', 312, 'UV', 9, 'printf', 'readelf', 'V1', 'V2', 0.9745958429561201, 0.2807798385620117]
['BV', 5, 'CV', 196, 'libvlccore.so', 'kill', 'V0', 'V0', 0.9994675895115134, 1.071164846420288]
['CV', 305, 'BV', 42, 'true', 'libvlc.so', 'V1', 'V1', 0.9886492622020431, 0.2856769561767578]
['UV', 14, 'CV', 72, 'objcopy', 'id', 'V2', 'V2', 0.9972003499562555, 1.0274312496185303]
['BV', 37, 'CV', 228, 'geany', 'false', 'V1', 'V0', 0.9995294117647059, 2.3321568965911865]
['UV', 55, 'CV', 213, 'ranlib', 'whoami', 'V1', 'V0', 0.9983792544570502, 0.5845799446105957]
['CV', 135, 'BV', 34, 'df', 'svn', 'V3', 'V0', 0.9775747508305648, 1.116347074508667]
['CV', 346, 'BV', 7, 'mknod', 'libSDL2-2.0.so', 'V1', 'V0', 0.9790197142340387, 1.0628995895385742]
['CV', 71, 'UV', 71, '[', 'xargs', 'V2', 'V0', 0.9098712446351931, 0.055138587951660156]
['UV', 84, 'CV', 212, 'ar', 'split', 'V0', 'V0', 0.9974869109947644, 0.7367169857025146]
['CV', 150, 'UV', 50, 'mv', 'find', 'V3', 'V1', 0.92227329711659, 1.0823850631713867]
['CV', 313, 'BV', 57, 'logname', 'svn', 'V1', 'V2', 0.9846669861044561, 0.3314940929412842]
['CV', 333, 'UV', 60, 'id', 'gprof', 'V1', 'V1', 0.9807579030041234, 0.8209266662597656]
['UV', 18, 'CV', 24, 'ar', 'factor', 'V2', 'V2', 0.9971774193548387, 0.843860387802124]
['BV', 27, 'CV', 274, 'libSDL2-2.0.so', 'join', 'V1', 'V1', 0.9939468977851149, 1.3953306674957275]
['CV', 344, 'BV', 41, 'tac', 'libvlccore.so', 'V1', 'V1', 0.9808814400993172, 3.5424866676330566]
['BV', 60, 'CV', 82, 'codeblocks', 'sort', 'V1', 'V2', 0.9971348489567113, 8.281555652618408]
['UV', 44, 'CV', 54, 'diff3', 'false', 'V1', 'V2', 0.9674502712477396, 0.05676889419555664]
['BV', 76, 'CV', 101, 'diff', 'dirname', 'V2', 'V3', 0.978742249778565, 0.1644604206085205]
['CV', 36, 'UV', 82, 'chroot', 'gprof', 'V2', 'V0', 0.9781376518218623, 1.069981575012207]
['UV', 25, 'CV', 275, 'as', 'dirname', 'V3', 'V1', 0.9972807613868117, 0.9002995491027832]
['CV', 2, 'UV', 23, 'unlink', 'strip', 'V2', 'V3', 0.9809899569583931, 0.8944845199584961]
['CV', 164, 'UV', 17, 'nl', 'addr2line', 'V3', 'V2', 0.970513900589722, 1.136725902557373]
['CV', 336, 'UV', 40, 'tr', 'diff3', 'V1', 'V3', 0.89171974522293, 0.07982754707336426]
['UV', 6, 'CV', 246, 'sdiff', 'id', 'V2', 'V0', 0.9534883720930233, 0.060892581939697266]
['BV', 9, 'CV', 81, 'dot', 'sleep', 'V2', 'V2', 0.9927272727272727, 0.02513408660888672]
['CV', 324, 'BV', 76, 'mv', 'diff', 'V1', 'V2', 0.9222614840989399, 0.3784794807434082]
['CV', 309, 'BV', 82, 'df', 'gvmap', 'V1', 'V1', 0.9484396200814111, 0.3342928886413574]
['CV', 149, 'BV', 44, 'unexpand', 'make', 'V3', 'V0', 0.9487179487179487, 0.43036699295043945]
['CV', 239, 'BV', 67, 'env', 'cluster', 'V0', 'V0', 0.9535299374441466, 0.1380171775817871]
['BV', 21, 'CV', 229, 'cp', 'nohup', 'V1', 'V0', 0.9632721202003339, 0.06430482864379883]
['BV', 57, 'CV', 103, 'svn', 'dd', 'V2', 'V3', 0.9831798157789348, 1.013763666152954]
['BV', 73, 'CV', 118, 'geany', 'sha1sum', 'V0', 'V3', 0.9993571887722306, 4.723803758621216]
['CV', 96, 'BV', 26, 'users', 'geany', 'V3', 'V2', 0.9933786685755189, 6.83414363861084]
['UV', 16, 'BV', 69, 'gprof', 'gvmap', 'V2', 'V0', 0.9864636209813875, 3.6381163597106934]
['CV', 163, 'UV', 31, 'comm', 'gprof', 'V3', 'V3', 0.9700197238658778, 1.286971092224121]
['BV', 42, 'CV', 322, 'libvlc.so', 'ginstall', 'V1', 'V1', 0.9850046860356139, 0.7870795726776123]
['UV', 7, 'BV', 16, 'nm', 'libvlc.so', 'V2', 'V3', 0.9840972871842844, 6.3774495124816895]
['BV', 38, 'UV', 68, 'ruby', 'diff', 'V2', 'V0', 0.9950372208436724, 0.03635883331298828]
['CV', 3, 'BV', 72, 'test', 'perl', 'V2', 'V1', 0.9876724390959789, 2.0645573139190674]
['UV', 8, 'CV', 75, 'strip', 'tr', 'V2', 'V2', 0.9958333333333333, 1.1730868816375732]
['BV', 36, 'CV', 192, 'libvlc.so', 'pwd', 'V2', 'V0', 0.9940828402366864, 0.32650256156921387]
['BV', 75, 'CV', 58, 'cmp', 'readlink', 'V2', 'V2', 0.8964879852125693, 0.06840896606445312]
['BV', 62, 'CV', 190, 'diff', 'dd', 'V0', 'V0', 0.9617346938775511, 0.12465453147888184]
['BV', 21, 'CV', 20, 'cp', 'tee', 'V1', 'V2', 0.9594383775351014, 0.08461236953735352]
['CV', 110, 'UV', 28, 'wc', 'strings', 'V3', 'V3', 0.9698000850701829, 1.358067512512207]
['UV', 52, 'CV', 85, 'strip', 'mknod', 'V1', 'V2', 0.9973873285434357, 1.0007398128509521]
['CV', 177, 'BV', 27, 'test', 'libSDL2-2.0.so', 'V0', 'V1', 0.9869408168935816, 1.3474624156951904]
['CV', 177, 'BV', 74, 'test', 'git', 'V0', 'V1', 0.9945017895119042, 2.401580810546875]
['CV', 136, 'BV', 78, 'tsort', 'make', 'V3', 'V2', 0.9559026182820395, 0.46790170669555664]
['CV', 124, 'UV', 20, 'seq', 'size', 'V3', 'V2', 0.9698492462311558, 1.1820073127746582]
['UV', 64, 'CV', 94, 'size', 'dir', 'V1', 'V3', 0.9881349647756766, 3.068723678588867]
['CV', 324, 'BV', 42, 'mv', 'libvlc.so', 'V1', 'V1', 0.9776640297812936, 0.8777101039886475]
['BV', 47, 'CV', 286, 'dot', 'expand', 'V3', 'V1', 0.9911504424778761, 0.02177596092224121]
['CV', 106, 'UV', 52, 'pr', 'strip', 'V3', 'V1', 0.9752351097178683, 2.3309977054595947]
['UV', 33, 'CV', 195, 'ar', 'chgrp', 'V3', 'V0', 0.9947548920718177, 1.1472809314727783]
['UV', 45, 'CV', 28, 'cmp', 'chown', 'V1', 'V2', 0.9050359712230216, 0.10843539237976074]
['CV', 202, 'UV', 38, 'chown', 'xargs', 'V0', 'V3', 0.9596977329974811, 0.17528557777404785]
['CV', 261, 'BV', 83, 'touch', 'git', 'V1', 'V2', 0.9922612060345203, 4.591476678848267]
['BV', 59, 'UV', 56, 'make', 'c++filt', 'V1', 'V1', 0.9538339920948616, 6.136366128921509]
['BV', 17, 'CV', 248, 'codeblocks', 'pathchk', 'V2', 'V0', 0.999364231673978, 2.0613555908203125]
['CV', 90, 'UV', 55, 'test', 'ranlib', 'V3', 'V1', 0.9752795762213067, 1.2822844982147217]
['CV', 76, 'BV', 12, 'comm', 'sort', 'V2', 'V2', 0.89749430523918, 0.1323561668395996]
['BV', 74, 'CV', 63, 'git', 'mv', 'V1', 'V2', 0.9980777985735242, 9.159689664840698]
['CV', 259, 'BV', 3, 'mknod', 'diff', 'V0', 'V1', 0.9247311827956989, 0.11777019500732422]
['CV', 256, 'UV', 11, 'sort', 'ranlib', 'V0', 'V2', 0.9733907258853454, 1.4877872467041016]
['UV', 43, 'CV', 265, 'sdiff', 'basename', 'V3', 'V1', 0.9401869158878504, 0.05172276496887207]
['CV', 37, 'UV', 3, 'seq', 'diff3', 'V2', 'V2', 0.8603174603174604, 0.08005213737487793]
['BV', 35, 'CV', 8, 'libvlccore.so', 'du', 'V2', 'V2', 0.9969308341554314, 4.683931827545166]
